13
822
30549
68448
36218
9209
31260
3076
40692
178900
2651
70323
14996
129622
148228
478
173346
167791
169786
39856
28143
110327
34635
84876
1927
65244
163412
12333
15987
11
150376
120677
230802
98778
161936
50
41114
10547
131357
37111
147020
54043
70919
463
174430
121921
133473
40834
170216
157354
181
31481
6249
2655
126163
181304
103343
157969
18602
171
146021
124742
39463
102794
96848
72125
1406
3955
15062
35677
320
128882
42
10630
204583
132531
143884
9220
136063
93
124361
193738
18
103885
148949
122522
8217
16992
172
2453
50381
104162
146508
158899
100423
183394
194655
153938
155426
205637
201808
123260
100901
77423
205059
154203
2993
108745
12942
116
187645
104006
8203
2653
147949
37046
12
129437
2223
164153
12493
27162
199561
182028
5
164928
107529
25613
123540
21790
143741
176494
122515
54
74
171623
432
5782
62219
54998
166384
28720
73439
1294
192291
926
37904
161970
172225
24480
15512
266192
124708
62871
40849
118
113924
325
9674
258
760
28023
5405
113294
2511
555
209685
92828
162886
25669
127023
38453
21763
43570
2471
3
198773
102652
9217
188
77130
2807
51811
43111
34219
48726
823
63888
27588
29368
102680
43443
171131
188834
147151
438
144733
91536
177736
163967
160499
1917
66690
12692
156129
215
278
127398
92539
19857
45315
21241
59959
20100
20551
83330
205896
503
131835
27627
209010
25292
218603
180263
209778
237182
25554
71721
45
155703
133038
97207
140620
244992
483
125618
119890
160477
41
37380
220308
17226
155362
66188
811
92415
34119
69789
172818
175914
9216
115746
17133
2397
46213
43015
171668
161417
170042
4390
176189
216132
126042
156009
31627
134342
2243
194594
8098
63268
521
31594
699
150312
172287
2452
6472
93260
118048
98
1198
180974
53953
42215
146652
90137
22545
127067
9609
155821
138161
19237
24439
2591
182874
176396
1111
191862
172386
2921
136888
224037
34499
198994
27833
181279
70149
1219
25417
197376
97786
140934
233867
150
111661
25821
33160
68425
20963
128621
30869
39683
63628
91312
169426
21348
236457
233078
127060
1115
97842
168435
139030
221107
185343
150658
160851
244521
15363
133848
5404
66362
199478
143693
88
155068
13823
155987
27708
15818
27746
15158
73761
219513
24181
117959
59946
891
244522
224517
199042
112
12002
327
2987
141572
140
66098
176920
27173
30380
163968
169654
14105
10
221194
125153
4098
21523
24068
22345
173
11170
394
1234
66589
13308
36946
2381
131260
51
206718
915
2425
2842
40398
59294
47
2398
21882
30933
826
27225
183840
24508
121408
1465
183251
7717
163602
194607
7805
158600
137297
146886
220
229853
2952
138788
79828
31730
101721
16986
239188
105134
13004
257501
131366
173090
171499
71
91514
72287
97903
105
475
22827
172081
590
46
105551
85256
172308
11971
196340
217372
198928
144344
7854
169124
55670
175117
203420
1258
154597
225694
39938
90419
54625
162082
128671
40628
1829
24310
175155
36932
202976
148951
203993
929
156336
55690
3943
192153
191189
1293
122298
3201
2083
110277
159675
40793
2389
193037
2281
172242
17329
8051
177639
96913
2375
55660
257
194879
13291
372
177524
134726
22141
220877
65781
21059
82222
199727
176229
15364
58281
143519
233371
188920
2719
2093
20437
171273
179275
159508
29387
1345
83195
39953
204027
200680
38054
526
232043
10093
44163
50750
30539
200147
140933
770
12995
57072
624
155695
125678
40210
47185
245638
5716
199792
137269
49
66356
57070
43018
90850
146278
2392
42452
195421
43539
143986
559
9446
148575
2448
180585
3699
102548
104557
18833
56692
2394
54138
33604
13642
163068
121
34585
39351
143789
15817
71836
2407
242
121410
221965
1269
815
127024
81618
91872
192457
17223
124172
66056
712
65532
146439
681
137408
155624
180593
234487
162007
103886
125403
21050
184921
554
201921
10640
112686
21385
191977
170416
58421
714
1
904
163
12962
8989
40765
1897
154842
182134
174660
120
256226
161533
2593
9440
1382
171233
4636
109276
16395
27364
166669
8125
133993
202408
28
221
157526
25071
126792
33154
106637
160069
1353
28259
182631
234
136991
106645
167400
168584
113997
6606
218127
207830
32125
27710
137762
9203
66505
102104
156566
227789
22821
128271
199
205398
215311
2955
119
19600
217449
181521
43868
36345
195539
157403
152162
124
116998
244228
154246
161614
42776
30746
213893
104710
4095
228341
246192
16496
232832
194880
1159
43528
145659
30957
203417
247030
